timestamp,open,high,low,close,volume
2024-01-02 00:00:00+08:00,2972.78,2976.27,2962.28,2962.28,30414179300
2024-01-03 00:00:00+08:00,2957.11,2971.28,2953.29,2967.25,28545594500
2024-01-04 00:00:00+08:00,2965.51,2966.68,2936.64,2954.35,26498092400
2024-01-05 00:00:00+08:00,2949.82,2967.97,2916.72,2929.18,30104023900
2024-01-08 00:00:00+08:00,2923.46,2924.46,2887.54,2887.54,27027505500
2024-01-09 00:00:00+08:00,2887.11,2900.73,2878.41,2893.25,26295597500
2024-01-10 00:00:00+08:00,2886.98,2903.16,2870.42,2877.7,24404652600
2024-01-11 00:00:00+08:00,2873.8,2896.18,2867.72,2886.65,26705076400
2024-01-12 00:00:00+08:00,2880.04,2904.17,2878.88,2881.98,26160293100
2024-01-15 00:00:00+08:00,2872.56,2904.46,2869.22,2886.29,24461123600
2024-01-16 00:00:00+08:00,2881.56,2896.68,2861.13,2893.99,28628671400
2024-01-17 00:00:00+08:00,2887.29,2887.49,2833.62,2833.62,26125130800
2024-01-18 00:00:00+08:00,2822.67,2849.26,2760.98,2845.78,39039685500
2024-01-19 00:00:00+08:00,2836.98,2849.88,2822.84,2832.28,26666438800
2024-01-22 00:00:00+08:00,2826.5,2828.32,2735.37,2756.34,35016575800
2024-01-23 00:00:00+08:00,2746.89,2784.84,2724.16,2770.98,30874941700
2024-01-24 00:00:00+08:00,2782.14,2823.7,2743.4,2820.77,36907060000
2024-01-25 00:00:00+08:00,2823.83,2906.79,2821.71,2906.11,44200904500
2024-01-26 00:00:00+08:00,2897.92,2924.31,2890.48,2910.22,42110908400
2024-01-29 00:00:00+08:00,2910.61,2923.9,2883.33,2883.36,41058131100
2024-01-30 00:00:00+08:00,2866.28,2881.35,2829.25,2830.53,33566122600
2024-01-31 00:00:00+08:00,2815.5,2834.01,2782.59,2788.55,37710396500
2024-02-01 00:00:00+08:00,2773.42,2805.02,2752.78,2770.74,35288918500
2024-02-02 00:00:00+08:00,2773.3,2791.68,2666.33,2730.15,42623019900
2024-02-05 00:00:00+08:00,2716.08,2739.74,2635.09,2702.18,47899029200
2024-02-06 00:00:00+08:00,2680.48,2802.93,2669.67,2789.49,50284931300
2024-02-07 00:00:00+08:00,2791.52,2829.7,2770.53,2829.7,54711743900
2024-02-08 00:00:00+08:00,2832.49,2867.47,2827.9,2865.9,53110889300
2024-02-19 00:00:00+08:00,2886.59,2910.54,2867.71,2910.54,45896770400
2024-02-20 00:00:00+08:00,2902.88,2927.31,2887.47,2922.73,35013873500
2024-02-21 00:00:00+08:00,2906.02,2994.62,2898.05,2950.96,44424546300
2024-02-22 00:00:00+08:00,2945.45,2988.36,2944.5,2988.36,35413253600
2024-02-23 00:00:00+08:00,2992.91,3009.14,2979.97,3004.88,38008327000
2024-02-26 00:00:00+08:00,3002.12,3009.48,2967.06,2977.02,40902655800
2024-02-27 00:00:00+08:00,2966.42,3015.48,2961.15,3015.48,37298468700
