timestamp,open,high,low,close,volume
2026-03-09 00:00:00+08:00,11137.52,11371.12,10892.24,11322.33,2950722300
2026-03-10 00:00:00+08:00,11519.58,11619.02,11440.07,11608.24,2562388400
2026-03-11 00:00:00+08:00,11627.87,11724.47,11481.87,11505.91,2337304900
2026-03-12 00:00:00+08:00,11474.5,11580.72,11229.77,11330.76,2043267500
2026-03-13 00:00:00+08:00,11223.3,11376.29,11127.42,11170.19,2242256600
2026-03-16 00:00:00+08:00,11164.88,11362.58,10945.07,11362.44,2341129500
2026-03-17 00:00:00+08:00,11397.04,11400.6,11018.16,11022.47,2185155300
2026-03-18 00:00:00+08:00,11137.25,11374.0,11088.28,11357.22,2277400000
2026-03-19 00:00:00+08:00,11120.73,11196.79,10982.97,11035.61,2101553500
2026-03-20 00:00:00+08:00,11113.61,11124.48,10702.86,10719.76,2147176500
2026-03-23 00:00:00+08:00,10492.5,10596.16,10094.78,10149.37,2457718300
2026-03-24 00:00:00+08:00,10329.61,10345.85,9999.73,10345.73,1985524000
2026-03-25 00:00:00+08:00,10449.6,10769.09,10449.6,10631.33,2206849100
2026-03-26 00:00:00+08:00,10580.42,10601.03,10333.81,10367.38,1846707200
2026-03-27 00:00:00+08:00,10179.06,10537.78,10156.79,10458.67,1687248000
2026-03-30 00:00:00+08:00,10253.49,10486.09,10218.85,10469.37,1703065400
2026-03-31 00:00:00+08:00,10415.53,10514.01,10216.42,10216.42,1725777100
2026-04-01 00:00:00+08:00,10502.88,10512.16,10354.42,10438.73,1719084500
2026-04-02 00:00:00+08:00,10417.42,10417.42,10049.58,10109.28,1718534300
2026-04-03 00:00:00+08:00,10207.62,10223.72,10061.02,10079.26,1379052800
2026-04-07 00:00:00+08:00,10154.06,10265.09,10099.75,10147.22,1302464400
